Session ID,Customer ID,Pages Visited,Timestamp Interaction
SESS_4566,CUST_0781,"['Homepage', 'Product Detail Page', 'Checkout Page', 'Category Page']",2024-08-26 07:43:19
SESS_4567,CUST_0154,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Product Detail Page', 'Category Page', 'Cart Page']",2022-11-15 09:47:45
SESS_4568,CUST_0267,"['Product Detail Page', 'Checkout Page', 'Category Page', 'Homepage', 'Order Confirmation Page']",2022-12-16 00:47:38
SESS_4569,CUST_0371,"['Homepage', 'Category Page', 'Order Confirmation Page']",2024-02-22 16:16:11
SESS_4570,CUST_0576,"['Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Homepage', 'Cart Page', 'Checkout Page']",2024-08-30 18:55:44
SESS_4571,CUST_0837,"['Cart Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2022-09-13 11:36:04
SESS_4572,CUST_0652,"['Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2023-07-11 15:57:06
SESS_4573,CUST_0172,"['Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Checkout Page', 'Homepage', 'Category Page']",2024-03-30 08:55:45
SESS_4574,CUST_0237,"['Homepage', 'Checkout Page', 'Cart Page', 'Category Page']",2023-09-15 18:34:08
SESS_4575,CUST_0674,"['Cart Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page', 'Category Page']",2024-05-13 18:52:49
SESS_4576,CUST_0699,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page', 'Cart Page']",2024-05-22 10:17:30
SESS_4577,CUST_0657,"['Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage', 'Category Page']",2024-06-26 16:35:44
SESS_4578,CUST_0403,"['Checkout Page', 'Homepage', 'Category Page', 'Product Detail Page', 'Cart Page']",2023-03-04 12:22:14
SESS_4579,CUST_0217,"['Product Detail Page', 'Cart Page', 'Category Page', 'Checkout Page']",2023-06-09 12:33:23
SESS_4580,CUST_0154,"['Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage', 'Cart Page', 'Category Page']",2024-09-12 23:10:17
SESS_4581,CUST_0239,"['Checkout Page', 'Product Detail Page', 'Category Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2022-08-02 21:40:36
SESS_4582,CUST_0115,"['Homepage', 'Product Detail Page', 'Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page']",2023-07-29 10:05:20
SESS_4583,CUST_0609,"['Cart Page', 'Category Page', 'Checkout Page']",2022-09-14 09:18:40
SESS_4584,CUST_0629,"['Product Detail Page', 'Category Page', 'Checkout Page']",2023-05-31 00:00:30
SESS_4585,CUST_0890,"['Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Cart Page']",2024-08-26 20:44:02
SESS_4586,CUST_0924,"['Cart Page', 'Homepage', 'Checkout Page', 'Category Page', 'Order Confirmation Page']",2024-02-18 18:47:26
SESS_4587,CUST_0970,"['Category Page', 'Product Detail Page', 'Checkout Page', 'Cart Page', 'Homepage']",2022-12-26 18:24:18
SESS_4588,CUST_0290,"['Checkout Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page']",2023-10-28 19:11:32
SESS_4589,CUST_0595,"['Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Homepage', 'Cart Page']",2023-05-16 18:43:50
SESS_4590,CUST_0968,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page']",2024-06-17 07:29:42
SESS_4591,CUST_0910,"['Cart Page', 'Homepage', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page']",2024-08-23 21:20:27
SESS_4592,CUST_0019,"['Cart Page', 'Product Detail Page', 'Checkout Page', 'Homepage', 'Category Page', 'Order Confirmation Page']",2022-11-22 06:19:48
SESS_4593,CUST_0667,"['Checkout Page', 'Category Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page']",2022-10-27 14:55:34
SESS_4594,CUST_0844,"['Checkout Page', 'Cart Page', 'Category Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page']",2024-02-27 03:41:17
SESS_4595,CUST_0790,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Cart Page', 'Checkout Page']",2022-08-26 04:01:34
SESS_4596,CUST_0887,"['Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Category Page', 'Homepage']",2022-10-01 22:56:16
SESS_4597,CUST_0509,"['Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Category Page', 'Product Detail Page']",2023-03-22 08:58:23
SESS_4598,CUST_0602,"['Homepage', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2023-03-02 06:53:11
SESS_4599,CUST_0940,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Category Page']",2023-01-14 23:02:51
SESS_4600,CUST_0682,"['Order Confirmation Page', 'Cart Page', 'Category Page', 'Homepage', 'Product Detail Page']",2024-09-21 23:13:26
SESS_4601,CUST_0445,"['Checkout Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2024-01-19 06:14:59
SESS_4602,CUST_0352,"['Checkout Page', 'Product Detail Page', 'Homepage']",2023-03-31 00:00:50
SESS_4603,CUST_0613,"['Checkout Page', 'Cart Page', 'Homepage']",2023-07-04 14:40:04
SESS_4604,CUST_0239,"['Homepage', 'Product Detail Page', 'Checkout Page', 'Category Page', 'Cart Page']",2024-08-22 12:53:45
SESS_4605,CUST_0194,"['Product Detail Page', 'Category Page', 'Checkout Page', 'Cart Page']",2024-07-29 13:43:17
SESS_4606,CUST_0429,"['Product Detail Page', 'Homepage', 'Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2024-10-04 21:58:49
SESS_4607,CUST_0972,"['Order Confirmation Page', 'Cart Page', 'Checkout Page', 'Category Page', 'Homepage']",2023-07-07 09:58:13
SESS_4608,CUST_0093,"['Checkout Page', 'Cart Page', 'Homepage', 'Order Confirmation Page', 'Category Page']",2023-07-26 01:06:33
SESS_4609,CUST_0898,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Product Detail Page']",2024-07-07 14:21:25
SESS_4610,CUST_0671,"['Homepage', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2022-12-14 07:57:59
SESS_4611,CUST_0137,"['Category Page', 'Cart Page', 'Product Detail Page']",2024-03-13 07:53:26
SESS_4612,CUST_0445,"['Cart Page', 'Product Detail Page', 'Category Page', 'Homepage', 'Checkout Page', 'Order Confirmation Page']",2023-10-24 09:34:02
SESS_4613,CUST_0328,"['Order Confirmation Page', 'Homepage', 'Checkout Page']",2024-03-03 08:19:10
SESS_4614,CUST_0780,"['Cart Page', 'Homepage', 'Category Page', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2023-09-12 12:05:55
SESS_4615,CUST_0691,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage', 'Checkout Page', 'Product Detail Page']",2022-10-08 10:48:51
SESS_4616,CUST_0492,"['Category Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2023-09-23 14:53:50
SESS_4617,CUST_0480,"['Homepage', 'Order Confirmation Page', 'Category Page', 'Checkout Page', 'Cart Page']",2023-03-18 15:31:18
SESS_4618,CUST_0660,"['Homepage', 'Checkout Page', 'Cart Page']",2024-03-18 01:30:10
SESS_4619,CUST_0827,"['Cart Page', 'Order Confirmation Page', 'Homepage']",2024-09-24 21:43:43
SESS_4620,CUST_0407,"['Cart Page', 'Order Confirmation Page', 'Checkout Page']",2024-06-05 07:51:45
SESS_4621,CUST_0891,"['Homepage', 'Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2022-08-23 04:34:52
SESS_4622,CUST_0159,"['Cart Page', 'Order Confirmation Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Checkout Page']",2023-06-04 16:12:51
SESS_4623,CUST_0936,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2022-12-09 13:54:21
SESS_4624,CUST_0264,"['Product Detail Page', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Homepage']",2024-04-11 01:44:14
SESS_4625,CUST_0377,"['Category Page', 'Checkout Page', 'Product Detail Page']",2024-03-17 14:26:45
SESS_4626,CUST_0008,"['Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Homepage']",2023-05-12 19:20:12
SESS_4627,CUST_0619,"['Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Category Page']",2023-12-17 07:51:17
SESS_4628,CUST_0724,"['Product Detail Page', 'Homepage', 'Cart Page', 'Checkout Page']",2024-02-19 11:10:21
SESS_4629,CUST_0782,"['Category Page', 'Product Detail Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2024-07-01 04:05:02
SESS_4630,CUST_0829,"['Checkout Page', 'Category Page', 'Product Detail Page', 'Cart Page']",2022-11-21 18:36:22
SESS_4631,CUST_0665,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage']",2022-08-02 01:57:52
SESS_4632,CUST_0403,"['Category Page', 'Homepage', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page']",2022-10-14 17:25:40
SESS_4633,CUST_0647,"['Order Confirmation Page', 'Category Page', 'Checkout Page', 'Product Detail Page', 'Cart Page']",2023-03-15 12:52:49
SESS_4634,CUST_0513,"['Order Confirmation Page', 'Homepage', 'Cart Page', 'Category Page', 'Checkout Page', 'Product Detail Page']",2022-12-07 02:19:47
SESS_4635,CUST_0228,"['Cart Page', 'Product Detail Page', 'Checkout Page', 'Homepage']",2023-07-29 09:26:26
SESS_4636,CUST_0704,"['Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Homepage']",2022-12-09 11:57:27
SESS_4637,CUST_0520,"['Category Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page']",2022-12-27 01:52:09
SESS_4638,CUST_0289,"['Homepage', 'Order Confirmation Page', 'Category Page', 'Cart Page', 'Product Detail Page']",2022-12-15 22:34:14
SESS_4639,CUST_0723,"['Cart Page', 'Homepage', 'Category Page', 'Checkout Page', 'Order Confirmation Page']",2022-10-14 19:34:23
SESS_4640,CUST_0936,"['Category Page', 'Homepage', 'Order Confirmation Page']",2024-03-19 03:02:49
SESS_4641,CUST_0104,"['Order Confirmation Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Category Page', 'Cart Page']",2024-03-28 06:08:12
SESS_4642,CUST_0300,"['Cart Page', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Homepage']",2023-05-21 00:01:50
SESS_4643,CUST_0038,"['Category Page', 'Product Detail Page', 'Homepage']",2023-12-12 15:49:11
SESS_4644,CUST_0217,"['Checkout Page', 'Product Detail Page', 'Cart Page']",2024-04-08 03:29:16
SESS_4645,CUST_0229,"['Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Category Page', 'Homepage']",2023-05-23 20:42:39
SESS_4646,CUST_0699,"['Checkout Page', 'Order Confirmation Page', 'Category Page']",2022-09-14 10:30:44
SESS_4647,CUST_0316,"['Homepage', 'Cart Page', 'Product Detail Page']",2023-09-24 10:02:01
SESS_4648,CUST_0902,"['Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-08-05 23:04:50
SESS_4649,CUST_0260,"['Order Confirmation Page', 'Checkout Page', 'Category Page', 'Homepage', 'Cart Page']",2023-08-17 09:05:30
SESS_4650,CUST_0344,"['Order Confirmation Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Cart Page', 'Checkout Page']",2023-08-29 07:55:43
SESS_4651,CUST_0354,"['Homepage', 'Checkout Page', 'Order Confirmation Page']",2024-06-24 18:15:30
SESS_4652,CUST_0013,"['Cart Page', 'Product Detail Page', 'Category Page', 'Homepage', 'Checkout Page']",2023-02-19 22:09:25
SESS_4653,CUST_0452,"['Checkout Page', 'Category Page', 'Product Detail Page']",2022-10-14 20:10:02
SESS_4654,CUST_0483,"['Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Category Page', 'Homepage', 'Product Detail Page']",2022-11-06 03:00:43
SESS_4655,CUST_0910,"['Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Cart Page', 'Checkout Page']",2024-08-04 02:54:42
SESS_4656,CUST_0606,"['Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Homepage', 'Checkout Page', 'Category Page']",2023-12-08 17:33:02
SESS_4657,CUST_0709,"['Product Detail Page', 'Category Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page']",2023-09-12 14:36:14
SESS_4658,CUST_0958,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage']",2023-02-07 07:05:24
SESS_4659,CUST_0170,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2023-08-28 19:49:59
SESS_4660,CUST_0748,"['Order Confirmation Page', 'Checkout Page', 'Product Detail Page']",2024-08-28 23:10:33
SESS_4661,CUST_0975,"['Category Page', 'Homepage', 'Order Confirmation Page']",2022-10-20 21:59:42
SESS_4662,CUST_0101,"['Cart Page', 'Category Page', 'Homepage']",2023-10-18 05:03:50
SESS_4663,CUST_0213,"['Category Page', 'Homepage', 'Checkout Page']",2022-10-21 16:04:26
SESS_4664,CUST_0024,"['Order Confirmation Page', 'Homepage', 'Product Detail Page']",2024-07-19 23:54:42
SESS_4665,CUST_0463,"['Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-03-07 16:44:19
SESS_4666,CUST_0221,"['Product Detail Page', 'Category Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Cart Page']",2023-06-21 17:54:17
SESS_4667,CUST_0133,"['Category Page', 'Homepage', 'Checkout Page']",2024-05-02 13:31:23
SESS_4668,CUST_0696,"['Order Confirmation Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Cart Page', 'Checkout Page']",2024-07-21 08:14:59
SESS_4669,CUST_0331,"['Product Detail Page', 'Cart Page', 'Category Page', 'Homepage']",2023-06-20 21:24:23
SESS_4670,CUST_0551,"['Category Page', 'Checkout Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Order Confirmation Page']",2023-02-04 19:48:57
SESS_4671,CUST_0713,"['Order Confirmation Page', 'Homepage', 'Checkout Page', 'Cart Page']",2023-01-04 04:24:09
SESS_4672,CUST_0760,"['Cart Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Category Page']",2023-02-25 23:31:54
SESS_4673,CUST_0325,"['Homepage', 'Product Detail Page', 'Checkout Page', 'Category Page']",2022-08-15 16:13:45
SESS_4674,CUST_0496,"['Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Cart Page']",2024-08-09 00:54:23
SESS_4675,CUST_0052,"['Checkout Page', 'Cart Page', 'Homepage', 'Product Detail Page']",2023-03-24 14:14:56
SESS_4676,CUST_0329,"['Homepage', 'Product Detail Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page']",2022-10-26 22:10:02
SESS_4677,CUST_0382,"['Category Page', 'Checkout Page', 'Cart Page', 'Order Confirmation Page']",2023-08-11 19:47:27
SESS_4678,CUST_0694,"['Homepage', 'Checkout Page', 'Order Confirmation Page']",2024-06-25 18:28:23
SESS_4679,CUST_0438,"['Checkout Page', 'Order Confirmation Page', 'Category Page', 'Homepage', 'Product Detail Page', 'Cart Page']",2023-02-26 08:13:09
SESS_4680,CUST_0570,"['Homepage', 'Category Page', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2023-02-18 23:38:44
SESS_4681,CUST_0901,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2023-04-28 13:06:23
SESS_4682,CUST_0597,"['Product Detail Page', 'Checkout Page', 'Cart Page', 'Category Page', 'Homepage', 'Order Confirmation Page']",2023-05-17 11:20:24
SESS_4683,CUST_0868,"['Homepage', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2022-10-29 22:27:09
SESS_4684,CUST_0910,"['Checkout Page', 'Homepage', 'Order Confirmation Page']",2024-02-28 18:14:03
SESS_4685,CUST_0019,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Checkout Page', 'Category Page']",2022-09-26 13:21:04
SESS_4686,CUST_0158,"['Cart Page', 'Product Detail Page', 'Category Page', 'Order Confirmation Page']",2023-02-23 21:05:21
SESS_4687,CUST_0686,"['Order Confirmation Page', 'Checkout Page', 'Category Page', 'Cart Page', 'Homepage']",2022-10-29 12:02:46
SESS_4688,CUST_0412,"['Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Cart Page']",2024-06-20 08:47:59
SESS_4689,CUST_0937,"['Cart Page', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2022-10-08 23:18:30
SESS_4690,CUST_0370,"['Category Page', 'Homepage', 'Order Confirmation Page', 'Checkout Page', 'Product Detail Page']",2024-08-20 12:43:05
SESS_4691,CUST_0600,"['Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Category Page']",2023-06-02 20:00:29
SESS_4692,CUST_0512,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Cart Page', 'Checkout Page', 'Category Page']",2024-08-14 10:27:15
SESS_4693,CUST_0332,"['Homepage', 'Order Confirmation Page', 'Checkout Page']",2023-02-15 12:37:25
SESS_4694,CUST_0883,"['Category Page', 'Homepage', 'Checkout Page']",2023-01-13 13:35:26
SESS_4695,CUST_0065,"['Homepage', 'Checkout Page', 'Order Confirmation Page']",2022-09-29 05:08:22
SESS_4696,CUST_0705,"['Homepage', 'Checkout Page', 'Product Detail Page']",2024-07-11 06:34:38
SESS_4697,CUST_0060,"['Order Confirmation Page', 'Cart Page', 'Checkout Page']",2024-09-13 04:51:24
SESS_4698,CUST_0760,"['Order Confirmation Page', 'Product Detail Page', 'Cart Page', 'Homepage', 'Checkout Page', 'Category Page']",2023-03-18 23:45:28
SESS_4699,CUST_0779,"['Homepage', 'Cart Page', 'Category Page', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2023-05-21 15:09:13
SESS_4700,CUST_0893,"['Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2024-03-28 12:24:28
SESS_4701,CUST_0379,"['Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Category Page', 'Product Detail Page']",2022-12-24 18:16:10
SESS_4702,CUST_0232,"['Homepage', 'Product Detail Page', 'Checkout Page', 'Order Confirmation Page']",2022-09-05 20:17:15
SESS_4703,CUST_0371,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage', 'Checkout Page']",2022-09-26 21:00:47
SESS_4704,CUST_0051,"['Order Confirmation Page', 'Cart Page', 'Checkout Page']",2022-09-07 02:45:15
SESS_4705,CUST_0244,"['Checkout Page', 'Product Detail Page', 'Cart Page']",2024-08-05 10:11:57
SESS_4706,CUST_0997,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page']",2023-08-17 10:23:59
SESS_4707,CUST_0241,"['Checkout Page', 'Cart Page', 'Category Page']",2022-10-21 22:34:56
SESS_4708,CUST_0192,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Product Detail Page', 'Homepage']",2023-05-23 06:17:25
SESS_4709,CUST_0967,"['Checkout Page', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page', 'Homepage']",2024-04-26 16:23:58
SESS_4710,CUST_0944,"['Order Confirmation Page', 'Checkout Page', 'Category Page', 'Cart Page']",2024-01-13 18:09:05
SESS_4711,CUST_0454,"['Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page', 'Product Detail Page', 'Homepage']",2024-05-01 17:52:56
SESS_4712,CUST_0807,"['Checkout Page', 'Category Page', 'Product Detail Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-01-12 08:50:40
SESS_4713,CUST_0457,"['Homepage', 'Cart Page', 'Checkout Page']",2023-01-15 16:20:30
SESS_4714,CUST_0210,"['Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Homepage', 'Checkout Page', 'Category Page']",2023-10-17 19:27:05
SESS_4715,CUST_0591,"['Product Detail Page', 'Cart Page', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Homepage']",2024-05-01 00:54:07
SESS_4716,CUST_0375,"['Product Detail Page', 'Homepage', 'Category Page', 'Order Confirmation Page', 'Checkout Page']",2022-08-15 00:11:36
SESS_4717,CUST_0424,"['Order Confirmation Page', 'Category Page', 'Checkout Page']",2022-11-03 07:31:01
SESS_4718,CUST_0134,"['Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page', 'Cart Page', 'Homepage']",2023-04-11 09:25:22
SESS_4719,CUST_0663,"['Cart Page', 'Order Confirmation Page', 'Homepage']",2022-08-29 00:31:16
SESS_4720,CUST_0777,"['Homepage', 'Product Detail Page', 'Category Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page']",2022-12-31 16:33:22
SESS_4721,CUST_0985,"['Order Confirmation Page', 'Category Page', 'Checkout Page', 'Cart Page']",2023-11-16 19:17:31
SESS_4722,CUST_0530,"['Category Page', 'Homepage', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Checkout Page']",2022-09-13 18:10:39
SESS_4723,CUST_0860,"['Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Cart Page']",2023-12-15 23:11:44
SESS_4724,CUST_0017,"['Order Confirmation Page', 'Checkout Page', 'Homepage']",2022-10-01 15:24:46
SESS_4725,CUST_0095,"['Order Confirmation Page', 'Category Page', 'Checkout Page']",2024-09-06 05:29:31
SESS_4726,CUST_0415,"['Homepage', 'Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Checkout Page']",2023-09-04 13:01:13
SESS_4727,CUST_0517,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2023-08-31 00:23:55
SESS_4728,CUST_0890,"['Cart Page', 'Category Page', 'Checkout Page', 'Homepage']",2023-12-30 00:20:43
SESS_4729,CUST_0661,"['Order Confirmation Page', 'Homepage', 'Checkout Page', 'Product Detail Page']",2024-08-21 21:37:57
SESS_4730,CUST_0603,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Category Page']",2023-07-21 10:32:43
SESS_4731,CUST_0675,"['Homepage', 'Category Page', 'Checkout Page']",2024-05-01 19:28:43
SESS_4732,CUST_0756,"['Product Detail Page', 'Homepage', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Checkout Page']",2024-01-25 18:33:06
SESS_4733,CUST_0703,"['Category Page', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage']",2023-06-08 14:31:19
SESS_4734,CUST_0235,"['Cart Page', 'Category Page', 'Checkout Page', 'Order Confirmation Page']",2023-07-14 08:38:06
SESS_4735,CUST_0615,"['Homepage', 'Category Page', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Checkout Page']",2023-07-27 13:03:57
SESS_4736,CUST_0240,"['Cart Page', 'Checkout Page', 'Order Confirmation Page']",2024-09-05 17:08:48
SESS_4737,CUST_0377,"['Product Detail Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2024-07-27 10:13:57
SESS_4738,CUST_0735,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Cart Page']",2022-12-31 08:48:30
SESS_4739,CUST_0570,"['Checkout Page', 'Order Confirmation Page', 'Category Page', 'Product Detail Page', 'Cart Page', 'Homepage']",2023-07-26 16:18:58
SESS_4740,CUST_0112,"['Checkout Page', 'Product Detail Page', 'Homepage']",2023-11-02 12:46:53
SESS_4741,CUST_0101,"['Category Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Cart Page']",2024-09-22 21:15:32
SESS_4742,CUST_0504,"['Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-10-21 18:54:14
SESS_4743,CUST_0021,"['Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage', 'Cart Page', 'Category Page']",2023-06-23 18:06:45
SESS_4744,CUST_0950,"['Homepage', 'Product Detail Page', 'Category Page', 'Cart Page']",2023-02-27 09:22:48
SESS_4745,CUST_0213,"['Product Detail Page', 'Checkout Page', 'Homepage']",2024-08-14 22:02:36
SESS_4746,CUST_0645,"['Homepage', 'Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page']",2024-09-03 00:15:28
SESS_4747,CUST_0337,"['Product Detail Page', 'Cart Page', 'Homepage', 'Checkout Page']",2024-06-15 03:10:52
SESS_4748,CUST_0110,"['Homepage', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2024-02-22 16:48:39
SESS_4749,CUST_0038,"['Category Page', 'Homepage', 'Product Detail Page', 'Cart Page']",2022-12-28 14:08:32
SESS_4750,CUST_0242,"['Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Checkout Page', 'Cart Page', 'Homepage']",2022-12-06 13:48:47
SESS_4751,CUST_0235,"['Checkout Page', 'Product Detail Page', 'Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-05-04 09:09:12
SESS_4752,CUST_0322,"['Order Confirmation Page', 'Homepage', 'Product Detail Page']",2023-06-18 11:27:22
SESS_4753,CUST_0714,"['Order Confirmation Page', 'Cart Page', 'Checkout Page', 'Homepage', 'Category Page', 'Product Detail Page']",2023-08-25 05:00:03
SESS_4754,CUST_0909,"['Cart Page', 'Order Confirmation Page', 'Product Detail Page']",2022-08-19 12:10:53
SESS_4755,CUST_0925,"['Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page']",2022-12-18 01:09:15
SESS_4756,CUST_0742,"['Category Page', 'Homepage', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page']",2022-08-07 05:43:56
SESS_4757,CUST_0086,"['Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2023-04-06 02:39:26
SESS_4758,CUST_0870,"['Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2023-04-15 02:29:54
SESS_4759,CUST_0597,"['Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page', 'Homepage']",2023-12-16 12:37:25
SESS_4760,CUST_0356,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Cart Page']",2022-10-11 04:27:38
SESS_4761,CUST_0409,"['Order Confirmation Page', 'Category Page', 'Checkout Page', 'Homepage', 'Cart Page', 'Product Detail Page']",2023-01-08 18:05:37
SESS_4762,CUST_0934,"['Homepage', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Product Detail Page', 'Checkout Page']",2023-01-08 21:41:02
SESS_4763,CUST_0316,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-01-02 10:31:21
SESS_4764,CUST_0104,"['Product Detail Page', 'Cart Page', 'Homepage', 'Checkout Page']",2022-11-06 16:17:41
SESS_4765,CUST_1000,"['Order Confirmation Page', 'Checkout Page', 'Product Detail Page', 'Category Page', 'Cart Page']",2022-12-15 07:10:00
SESS_4766,CUST_0124,"['Checkout Page', 'Order Confirmation Page', 'Product Detail Page']",2024-06-25 16:41:23
SESS_4767,CUST_0852,"['Product Detail Page', 'Checkout Page', 'Cart Page']",2023-01-04 17:01:20
SESS_4768,CUST_0343,"['Product Detail Page', 'Homepage', 'Checkout Page']",2024-02-25 18:09:35
