Transaction ID,Product ID,Units Sold,Price per Unit
TXN_0708,PROD_0025,1,33.74
TXN_0708,PROD_0019,2,30.0
TXN_0709,PROD_0004,1,77.74
TXN_0710,PROD_0021,2,22.04
TXN_0710,PROD_0016,2,50.0
TXN_0710,PROD_0034,3,26.03
TXN_0711,PROD_0011,2,64.5
TXN_0711,PROD_0046,3,32.61
TXN_0712,PROD_0046,1,32.61
TXN_0712,PROD_0033,2,16.41
TXN_0712,PROD_0030,2,129.25
TXN_0712,PROD_0025,1,28.79
TXN_0712,PROD_0047,2,33.6
TXN_0713,PROD_0046,1,35.0
TXN_0713,PROD_0026,1,35.0
TXN_0714,PROD_0031,3,29.79
TXN_0715,PROD_0029,2,6.0
TXN_0715,PROD_0049,2,15.0
TXN_0716,PROD_0046,2,30.81
TXN_0716,PROD_0002,1,26.44
TXN_0716,PROD_0020,3,25.0
TXN_0717,PROD_0001,1,20.12
TXN_0717,PROD_0047,2,33.6
TXN_0717,PROD_0022,3,60.07
TXN_0718,PROD_0011,3,64.5
TXN_0718,PROD_0028,1,17.42
TXN_0718,PROD_0003,2,40.0
TXN_0718,PROD_0012,1,25.0
TXN_0718,PROD_0048,3,20.4
TXN_0719,PROD_0016,1,51.59
TXN_0719,PROD_0012,3,25.0
TXN_0719,PROD_0025,1,28.79
TXN_0719,PROD_0033,2,16.41
TXN_0719,PROD_0022,2,55.0
TXN_0720,PROD_0019,3,32.45
TXN_0720,PROD_0006,1,33.83
TXN_0720,PROD_0038,3,54.08
TXN_0720,PROD_0023,1,36.59
TXN_0721,PROD_0046,3,32.61
TXN_0721,PROD_0043,1,15.0
TXN_0721,PROD_0042,3,12.27
TXN_0722,PROD_0047,3,33.6
TXN_0722,PROD_0049,1,16.99
TXN_0722,PROD_0012,2,25.0
TXN_0722,PROD_0010,2,10.0
TXN_0723,PROD_0038,2,60.0
TXN_0723,PROD_0042,3,11.95
TXN_0723,PROD_0014,1,32.89
TXN_0724,PROD_0003,3,36.83
TXN_0724,PROD_0003,2,40.0
TXN_0724,PROD_0003,2,43.68
TXN_0725,PROD_0035,2,14.11
TXN_0726,PROD_0001,2,18.0
TXN_0726,PROD_0007,1,11.89
TXN_0726,PROD_0024,1,20.37
TXN_0726,PROD_0023,2,35.0
TXN_0727,PROD_0010,1,10.0
TXN_0727,PROD_0006,2,33.83
TXN_0727,PROD_0021,2,20.0
TXN_0728,PROD_0008,1,33.31
TXN_0729,PROD_0045,3,150.0
TXN_0729,PROD_0030,1,120.0
TXN_0729,PROD_0049,3,13.15
TXN_0730,PROD_0012,1,25.0
TXN_0731,PROD_0047,3,30.0
TXN_0731,PROD_0007,3,11.89
TXN_0731,PROD_0039,2,33.94
TXN_0731,PROD_0031,1,28.0
TXN_0731,PROD_0008,1,33.31
TXN_0732,PROD_0019,3,32.45
TXN_0732,PROD_0009,1,20.64
TXN_0732,PROD_0044,1,39.71
TXN_0732,PROD_0014,1,27.19
TXN_0733,PROD_0040,2,11.15
TXN_0733,PROD_0042,2,12.0
TXN_0733,PROD_0005,3,15.0
TXN_0734,PROD_0034,1,22.57
TXN_0734,PROD_0023,3,36.59
TXN_0734,PROD_0022,1,60.07
TXN_0734,PROD_0018,1,42.05
TXN_0734,PROD_0010,3,9.32
TXN_0735,PROD_0015,1,47.39
TXN_0735,PROD_0018,2,34.99
TXN_0735,PROD_0030,1,120.0
TXN_0736,PROD_0030,2,112.84
TXN_0736,PROD_0015,2,41.48
TXN_0736,PROD_0002,1,24.11
TXN_0736,PROD_0031,3,28.0
TXN_0737,PROD_0001,3,17.24
TXN_0737,PROD_0004,3,74.91
TXN_0738,PROD_0005,1,14.52
TXN_0738,PROD_0008,1,33.31
TXN_0739,PROD_0009,2,20.64
TXN_0739,PROD_0025,1,32.0
TXN_0739,PROD_0028,2,19.94
TXN_0739,PROD_0015,3,40.53
TXN_0739,PROD_0045,2,149.99
TXN_0740,PROD_0027,2,163.31
TXN_0741,PROD_0009,2,18.59
TXN_0741,PROD_0037,3,40.0
TXN_0741,PROD_0023,1,35.0
TXN_0742,PROD_0017,3,6.82
TXN_0742,PROD_0035,3,14.0
TXN_0743,PROD_0012,3,27.54
TXN_0744,PROD_0032,2,37.86
TXN_0744,PROD_0002,1,24.11
TXN_0744,PROD_0029,3,5.96
TXN_0745,PROD_0043,1,15.76
TXN_0745,PROD_0045,2,149.99
TXN_0745,PROD_0001,1,20.12
TXN_0746,PROD_0001,1,18.0
TXN_0746,PROD_0003,3,43.68
TXN_0746,PROD_0028,2,20.0
TXN_0747,PROD_0045,2,150.0
TXN_0747,PROD_0010,3,11.36
TXN_0748,PROD_0018,2,34.99
TXN_0748,PROD_0020,2,25.84
TXN_0748,PROD_0043,1,15.0
TXN_0749,PROD_0043,1,15.0
TXN_0749,PROD_0014,3,30.0
TXN_0749,PROD_0022,2,60.07
TXN_0749,PROD_0026,2,34.43
TXN_0750,PROD_0040,3,8.92
TXN_0750,PROD_0025,2,32.0
TXN_0750,PROD_0027,1,159.14
TXN_0751,PROD_0030,3,116.06
TXN_0752,PROD_0049,2,16.06
TXN_0753,PROD_0049,2,16.06
TXN_0753,PROD_0001,1,17.24
TXN_0753,PROD_0024,1,18.0
TXN_0754,PROD_0036,2,45.0
TXN_0754,PROD_0002,3,28.63
TXN_0755,PROD_0019,1,30.0
TXN_0755,PROD_0036,1,45.0
TXN_0755,PROD_0008,3,33.31
TXN_0755,PROD_0037,3,43.16
TXN_0756,PROD_0045,1,149.99
TXN_0756,PROD_0045,1,150.0
TXN_0756,PROD_0044,1,32.97
TXN_0756,PROD_0010,1,10.0
TXN_0756,PROD_0020,2,25.84
TXN_0757,PROD_0044,1,35.0
TXN_0758,PROD_0039,2,27.14
TXN_0759,PROD_0029,1,6.0
TXN_0759,PROD_0034,3,22.57
TXN_0760,PROD_0036,2,40.31
TXN_0761,PROD_0039,1,31.9
TXN_0761,PROD_0023,2,36.59
TXN_0762,PROD_0014,3,30.0
TXN_0762,PROD_0001,2,20.12
TXN_0763,PROD_0009,2,20.0
TXN_0763,PROD_0029,1,6.0
TXN_0763,PROD_0040,2,8.92
TXN_0764,PROD_0035,2,14.0
TXN_0764,PROD_0041,2,41.38
TXN_0765,PROD_0022,1,55.0
TXN_0765,PROD_0033,2,14.72
TXN_0766,PROD_0045,3,149.99
TXN_0767,PROD_0027,2,163.31
TXN_0767,PROD_0020,1,25.84
TXN_0767,PROD_0042,3,12.0
TXN_0767,PROD_0037,3,43.16
TXN_0768,PROD_0038,1,54.08
TXN_0769,PROD_0004,2,75.0
TXN_0769,PROD_0046,3,30.81
TXN_0769,PROD_0009,3,19.7
TXN_0769,PROD_0009,1,18.59
TXN_0770,PROD_0029,1,5.96
TXN_0770,PROD_0044,2,34.23
TXN_0770,PROD_0047,3,33.6
TXN_0770,PROD_0008,1,33.31
TXN_0770,PROD_0044,1,35.0
TXN_0771,PROD_0025,1,28.79
TXN_0771,PROD_0045,3,149.99
TXN_0771,PROD_0011,3,64.5
TXN_0771,PROD_0014,2,32.89
TXN_0771,PROD_0021,3,22.04
TXN_0772,PROD_0037,3,40.21
TXN_0772,PROD_0001,3,18.0
TXN_0772,PROD_0001,3,20.12
TXN_0772,PROD_0010,1,11.36
TXN_0773,PROD_0039,1,30.0
TXN_0773,PROD_0006,2,26.6
TXN_0774,PROD_0017,1,8.0
TXN_0774,PROD_0009,3,19.93
TXN_0774,PROD_0022,3,55.0
TXN_0775,PROD_0045,3,149.99
TXN_0775,PROD_0030,3,112.84
TXN_0775,PROD_0023,3,35.0
TXN_0776,PROD_0012,1,26.69
TXN_0776,PROD_0036,1,40.31
TXN_0777,PROD_0040,1,10.0
TXN_0777,PROD_0027,1,138.6
TXN_0777,PROD_0044,1,39.71
TXN_0777,PROD_0024,1,18.0
TXN_0777,PROD_0004,1,74.91
TXN_0778,PROD_0033,2,15.0
TXN_0779,PROD_0024,1,18.0
TXN_0779,PROD_0029,2,5.96
TXN_0779,PROD_0042,3,11.95
TXN_0779,PROD_0008,3,35.0
TXN_0779,PROD_0034,2,25.0
TXN_0780,PROD_0015,2,47.39
TXN_0780,PROD_0016,3,50.0
TXN_0780,PROD_0035,3,14.11
TXN_0780,PROD_0014,3,32.89
TXN_0780,PROD_0035,3,13.54
TXN_0781,PROD_0019,2,30.0
TXN_0782,PROD_0031,2,29.79
TXN_0783,PROD_0039,2,27.14
TXN_0784,PROD_0037,3,39.29
TXN_0784,PROD_0002,2,28.63
TXN_0785,PROD_0015,1,47.39
TXN_0785,PROD_0035,1,12.24
TXN_0785,PROD_0034,2,25.0
TXN_0785,PROD_0021,3,22.04
TXN_0786,PROD_0026,2,34.43
TXN_0786,PROD_0048,2,20.0
TXN_0786,PROD_0029,3,5.96
TXN_0786,PROD_0017,3,8.0
TXN_0787,PROD_0040,3,8.92
TXN_0787,PROD_0028,2,19.94
TXN_0788,PROD_0008,1,35.0
TXN_0788,PROD_0029,3,6.0
TXN_0788,PROD_0035,3,14.11
TXN_0789,PROD_0002,1,26.44
TXN_0790,PROD_0044,2,32.97
TXN_0790,PROD_0039,2,31.9
TXN_0790,PROD_0016,2,50.0
TXN_0790,PROD_0019,3,30.0
TXN_0790,PROD_0039,3,33.94
TXN_0791,PROD_0037,2,40.21
TXN_0791,PROD_0041,2,45.0
TXN_0791,PROD_0028,3,19.94
TXN_0791,PROD_0016,3,51.59
TXN_0792,PROD_0012,1,25.0
TXN_0792,PROD_0044,2,32.97
TXN_0793,PROD_0011,3,64.5
TXN_0793,PROD_0002,2,25.0
TXN_0793,PROD_0023,1,36.59
TXN_0794,PROD_0025,2,28.79
TXN_0794,PROD_0046,3,35.0
TXN_0795,PROD_0038,1,68.34
TXN_0795,PROD_0015,2,47.39
TXN_0795,PROD_0015,1,41.48
TXN_0795,PROD_0006,2,26.6
TXN_0795,PROD_0011,1,60.0
TXN_0796,PROD_0024,3,17.9
TXN_0796,PROD_0047,3,27.24
TXN_0797,PROD_0026,1,35.0
TXN_0797,PROD_0004,2,77.74
TXN_0797,PROD_0002,2,24.11
TXN_0798,PROD_0045,3,150.0
TXN_0798,PROD_0024,3,20.37
TXN_0798,PROD_0027,2,150.0
TXN_0799,PROD_0007,2,12.0
TXN_0799,PROD_0048,3,20.0
TXN_0799,PROD_0049,3,13.15
TXN_0799,PROD_0019,3,30.0
TXN_0799,PROD_0035,2,13.54
TXN_0800,PROD_0049,1,16.06
TXN_0800,PROD_0020,1,25.09
TXN_0800,PROD_0003,3,38.78
TXN_0800,PROD_0004,3,75.0
TXN_0800,PROD_0031,1,29.79
TXN_0801,PROD_0012,2,26.69
TXN_0802,PROD_0042,1,11.95
TXN_0802,PROD_0014,1,32.89
TXN_0803,PROD_0016,3,51.9
TXN_0803,PROD_0029,2,6.0
TXN_0803,PROD_0048,3,20.0
TXN_0803,PROD_0018,3,42.05
TXN_0804,PROD_0013,1,18.0
TXN_0804,PROD_0006,1,26.6
TXN_0805,PROD_0037,2,43.16
TXN_0806,PROD_0015,2,45.0
TXN_0806,PROD_0036,2,45.0
TXN_0807,PROD_0042,2,12.27
TXN_0807,PROD_0004,2,77.74
TXN_0808,PROD_0024,1,17.9
TXN_0808,PROD_0008,1,33.31
TXN_0808,PROD_0028,1,17.42
TXN_0809,PROD_0008,3,35.0
TXN_0809,PROD_0002,2,24.11
TXN_0809,PROD_0048,1,20.4
TXN_0809,PROD_0035,1,14.64
TXN_0809,PROD_0011,2,64.5
TXN_0810,PROD_0017,3,8.0
TXN_0810,PROD_0005,3,15.5
TXN_0811,PROD_0004,3,83.07
TXN_0811,PROD_0020,3,25.0
TXN_0811,PROD_0037,1,40.21
TXN_0812,PROD_0026,1,35.0
TXN_0812,PROD_0008,1,33.31
TXN_0812,PROD_0032,3,35.0
TXN_0813,PROD_0049,1,12.88
TXN_0813,PROD_0014,1,27.19
TXN_0814,PROD_0027,2,138.6
TXN_0814,PROD_0047,2,27.24
TXN_0815,PROD_0033,2,15.0
TXN_0815,PROD_0046,3,32.69
TXN_0815,PROD_0037,3,39.29
TXN_0815,PROD_0017,1,8.0
TXN_0816,PROD_0007,1,11.11
TXN_0816,PROD_0015,3,41.48
TXN_0816,PROD_0001,3,20.12
TXN_0816,PROD_0020,1,25.84
TXN_0816,PROD_0004,1,83.07
TXN_0817,PROD_0012,1,26.69
TXN_0817,PROD_0044,2,32.97
TXN_0817,PROD_0030,1,116.06
TXN_0817,PROD_0011,3,64.5
TXN_0817,PROD_0022,2,60.07
TXN_0818,PROD_0037,3,40.0
TXN_0818,PROD_0008,1,33.31
TXN_0819,PROD_0032,1,35.0
TXN_0820,PROD_0029,2,6.0
TXN_0821,PROD_0029,2,6.0
TXN_0822,PROD_0044,3,34.23
TXN_0822,PROD_0042,1,12.0
TXN_0822,PROD_0039,1,33.94
TXN_0823,PROD_0013,2,17.04
TXN_0823,PROD_0020,2,23.54
TXN_0824,PROD_0045,2,149.99
TXN_0824,PROD_0037,1,40.21
TXN_0824,PROD_0024,1,17.9
TXN_0825,PROD_0028,1,19.94
TXN_0826,PROD_0005,2,15.59
TXN_0826,PROD_0008,3,33.31
TXN_0826,PROD_0033,2,14.72
TXN_0826,PROD_0044,3,36.91
TXN_0827,PROD_0018,3,34.99
TXN_0827,PROD_0023,1,35.0
TXN_0827,PROD_0003,3,40.0
TXN_0827,PROD_0019,3,30.0
TXN_0828,PROD_0022,2,55.0
TXN_0829,PROD_0004,2,77.74
TXN_0829,PROD_0012,3,25.0
TXN_0830,PROD_0015,1,40.53
TXN_0830,PROD_0038,2,53.75
TXN_0830,PROD_0037,2,40.21
TXN_0831,PROD_0019,2,30.0
TXN_0831,PROD_0048,1,20.4
TXN_0831,PROD_0009,1,19.93
TXN_0832,PROD_0044,2,32.97
TXN_0833,PROD_0017,2,8.0
TXN_0834,PROD_0046,3,30.81
TXN_0835,PROD_0010,1,10.0
TXN_0835,PROD_0033,3,16.37
TXN_0836,PROD_0030,3,120.0
TXN_0836,PROD_0040,3,10.91
TXN_0836,PROD_0008,3,35.0
TXN_0836,PROD_0014,3,32.89
TXN_0837,PROD_0031,1,29.79
TXN_0838,PROD_0044,1,36.91
TXN_0838,PROD_0015,3,47.39
TXN_0839,PROD_0005,1,15.59
TXN_0839,PROD_0005,3,15.0
TXN_0839,PROD_0027,2,138.6
TXN_0839,PROD_0031,3,29.79
TXN_0840,PROD_0009,2,19.93
TXN_0840,PROD_0041,1,40.42
TXN_0840,PROD_0033,1,16.37
TXN_0840,PROD_0008,1,35.0
TXN_0841,PROD_0033,3,16.37
TXN_0841,PROD_0029,2,5.96
TXN_0842,PROD_0023,1,35.0
TXN_0843,PROD_0037,3,43.16
TXN_0843,PROD_0041,2,45.0
TXN_0843,PROD_0014,2,27.19
TXN_0843,PROD_0019,1,32.45
TXN_0844,PROD_0013,2,17.04
TXN_0844,PROD_0009,1,20.64
TXN_0844,PROD_0016,1,44.08
TXN_0844,PROD_0018,2,34.99
TXN_0844,PROD_0013,1,17.04
TXN_0845,PROD_0025,2,28.79
TXN_0845,PROD_0022,2,60.07
TXN_0845,PROD_0012,1,25.71
TXN_0846,PROD_0026,2,30.07
TXN_0846,PROD_0007,3,11.23
TXN_0846,PROD_0011,1,64.5
TXN_0846,PROD_0023,3,35.0
TXN_0847,PROD_0018,3,39.26
TXN_0847,PROD_0042,3,12.0
TXN_0847,PROD_0046,2,32.69
TXN_0847,PROD_0041,2,41.07
TXN_0848,PROD_0043,3,15.0
TXN_0849,PROD_0029,3,5.96
TXN_0849,PROD_0011,2,64.5
TXN_0850,PROD_0029,1,6.0
TXN_0850,PROD_0006,1,30.0
TXN_0850,PROD_0002,2,28.63
TXN_0850,PROD_0005,1,15.0
TXN_0851,PROD_0049,2,16.99
TXN_0851,PROD_0046,1,32.61
TXN_0852,PROD_0034,2,26.03
TXN_0852,PROD_0019,1,30.0
TXN_0852,PROD_0002,3,25.0
TXN_0852,PROD_0018,3,40.0
TXN_0852,PROD_0003,3,38.05
TXN_0853,PROD_0019,2,30.0
TXN_0853,PROD_0027,2,156.64
TXN_0854,PROD_0048,2,20.0
TXN_0854,PROD_0039,2,33.94
TXN_0855,PROD_0011,2,60.0
TXN_0855,PROD_0008,3,35.0
TXN_0855,PROD_0004,2,83.07
TXN_0856,PROD_0013,1,20.39
TXN_0856,PROD_0005,3,14.52
TXN_0857,PROD_0028,1,20.0
TXN_0857,PROD_0025,1,33.74
TXN_0857,PROD_0034,1,26.03
TXN_0858,PROD_0041,1,41.38
TXN_0859,PROD_0037,1,40.0
TXN_0859,PROD_0037,1,40.21
TXN_0859,PROD_0013,3,16.22
TXN_0859,PROD_0018,3,34.99
TXN_0859,PROD_0012,3,25.0
TXN_0860,PROD_0003,3,40.0
TXN_0860,PROD_0031,1,29.79
TXN_0860,PROD_0022,2,55.0
TXN_0860,PROD_0002,1,24.11
TXN_0861,PROD_0049,3,16.99
TXN_0861,PROD_0017,2,6.82
TXN_0861,PROD_0024,1,18.0
TXN_0861,PROD_0047,1,33.6
TXN_0861,PROD_0020,1,23.54
TXN_0862,PROD_0038,3,59.13
TXN_0862,PROD_0029,3,5.96
TXN_0862,PROD_0034,2,22.57
TXN_0862,PROD_0045,1,149.99
TXN_0862,PROD_0037,3,39.29
TXN_0863,PROD_0027,1,138.6
TXN_0863,PROD_0012,1,26.69
TXN_0863,PROD_0015,2,40.53
TXN_0863,PROD_0010,2,9.32
TXN_0863,PROD_0017,2,6.82
TXN_0864,PROD_0047,1,33.6
TXN_0864,PROD_0010,1,11.36
TXN_0865,PROD_0039,2,31.9
TXN_0865,PROD_0046,1,30.81
TXN_0865,PROD_0009,3,20.0
TXN_0865,PROD_0029,3,6.0
TXN_0866,PROD_0005,2,15.59
TXN_0866,PROD_0045,3,150.0
TXN_0866,PROD_0002,2,24.11
TXN_0866,PROD_0020,3,25.09
TXN_0867,PROD_0037,2,40.0
TXN_0868,PROD_0013,1,17.04
TXN_0868,PROD_0014,2,32.89
TXN_0868,PROD_0010,1,11.36
TXN_0869,PROD_0041,1,41.07
TXN_0870,PROD_0010,1,10.0
TXN_0870,PROD_0006,1,30.0
TXN_0871,PROD_0018,1,42.05
TXN_0871,PROD_0011,3,64.5
TXN_0871,PROD_0039,2,30.0
TXN_0872,PROD_0046,1,32.61
TXN_0872,PROD_0037,2,40.0
TXN_0873,PROD_0009,3,20.64
TXN_0874,PROD_0039,1,30.0
TXN_0874,PROD_0033,3,16.37
TXN_0874,PROD_0041,1,41.07
TXN_0875,PROD_0018,2,39.26
TXN_0875,PROD_0041,2,40.42
TXN_0875,PROD_0038,1,53.75
TXN_0876,PROD_0046,3,35.0
TXN_0876,PROD_0033,3,16.37
TXN_0876,PROD_0037,3,40.0
TXN_0877,PROD_0009,3,20.0
TXN_0878,PROD_0029,3,6.0
TXN_0878,PROD_0028,2,19.94
TXN_0878,PROD_0048,3,20.0
TXN_0878,PROD_0035,1,13.54
TXN_0879,PROD_0046,1,32.69
TXN_0880,PROD_0024,2,17.9
TXN_0880,PROD_0036,2,45.0
TXN_0881,PROD_0042,1,11.95
TXN_0881,PROD_0013,2,20.39
TXN_0881,PROD_0041,3,41.07
TXN_0882,PROD_0036,1,45.0
TXN_0883,PROD_0047,3,30.0
TXN_0883,PROD_0013,3,17.04
TXN_0883,PROD_0039,2,27.14
TXN_0884,PROD_0014,1,27.19
TXN_0884,PROD_0038,3,59.13
TXN_0884,PROD_0005,2,15.5
TXN_0885,PROD_0010,1,10.0
TXN_0885,PROD_0026,3,35.26
TXN_0885,PROD_0044,2,32.97
TXN_0886,PROD_0046,1,32.61
TXN_0887,PROD_0028,1,20.0
TXN_0888,PROD_0049,3,16.06
TXN_0888,PROD_0044,3,32.97
TXN_0888,PROD_0007,2,11.23
TXN_0888,PROD_0005,3,15.0
TXN_0889,PROD_0037,1,43.16
TXN_0890,PROD_0049,2,15.0
TXN_0891,PROD_0020,2,23.54
TXN_0891,PROD_0014,3,30.0
TXN_0892,PROD_0049,2,12.88
TXN_0892,PROD_0023,3,36.59
TXN_0892,PROD_0035,3,14.64
TXN_0892,PROD_0024,1,20.37
TXN_0892,PROD_0003,2,36.83
TXN_0893,PROD_0015,3,40.53
TXN_0893,PROD_0019,3,30.0
TXN_0894,PROD_0013,2,20.39
TXN_0894,PROD_0046,2,32.69
TXN_0894,PROD_0006,1,30.0
TXN_0894,PROD_0021,3,17.25
TXN_0895,PROD_0043,3,15.0
TXN_0895,PROD_0026,1,34.43
TXN_0895,PROD_0031,3,29.79
TXN_0896,PROD_0009,3,19.7
TXN_0896,PROD_0029,3,5.96
TXN_0896,PROD_0001,1,20.12
TXN_0896,PROD_0037,2,43.16
TXN_0897,PROD_0001,2,17.24
TXN_0897,PROD_0029,3,5.96
TXN_0898,PROD_0009,2,20.64
TXN_0898,PROD_0027,2,163.31
TXN_0898,PROD_0029,3,5.96
TXN_0898,PROD_0046,3,30.81
TXN_0898,PROD_0025,1,28.79
TXN_0899,PROD_0017,1,6.82
TXN_0900,PROD_0037,1,40.21
TXN_0900,PROD_0030,3,112.84
TXN_0901,PROD_0009,3,19.7
TXN_0901,PROD_0019,2,30.0
TXN_0901,PROD_0011,1,61.15
TXN_0901,PROD_0003,3,36.83
TXN_0901,PROD_0026,1,35.26
TXN_0902,PROD_0015,3,47.39
TXN_0902,PROD_0020,2,25.84
TXN_0902,PROD_0044,2,34.23
TXN_0902,PROD_0005,2,15.0
TXN_0903,PROD_0014,1,30.0
TXN_0903,PROD_0027,1,156.64
TXN_0903,PROD_0023,1,36.59
TXN_0903,PROD_0042,1,12.0
TXN_0903,PROD_0005,1,14.52
TXN_0904,PROD_0002,1,25.0
TXN_0904,PROD_0024,3,20.37
TXN_0904,PROD_0045,3,149.99
TXN_0904,PROD_0017,3,6.82
TXN_0905,PROD_0045,3,149.99
TXN_0906,PROD_0031,2,28.0
TXN_0907,PROD_0026,3,35.0
TXN_0908,PROD_0018,1,40.0
TXN_0909,PROD_0047,3,30.0
TXN_0909,PROD_0021,1,20.0
TXN_0909,PROD_0033,3,14.72
TXN_0909,PROD_0035,1,14.0
TXN_0910,PROD_0024,3,18.0
TXN_0910,PROD_0034,1,25.0
TXN_0910,PROD_0021,1,20.0
TXN_0910,PROD_0043,1,15.76
TXN_0910,PROD_0018,3,34.99
TXN_0911,PROD_0015,3,47.39
TXN_0912,PROD_0038,2,59.13
TXN_0912,PROD_0020,1,25.09
TXN_0912,PROD_0033,1,16.37
TXN_0913,PROD_0002,3,25.0
TXN_0914,PROD_0010,2,11.36
TXN_0914,PROD_0010,2,9.32
TXN_0914,PROD_0003,1,38.78
TXN_0914,PROD_0026,3,35.0
TXN_0914,PROD_0046,1,32.61
TXN_0915,PROD_0035,2,14.11
TXN_0915,PROD_0045,2,149.99
TXN_0915,PROD_0047,2,30.0
TXN_0915,PROD_0020,3,21.56
TXN_0916,PROD_0005,2,14.41
TXN_0917,PROD_0013,2,16.22
TXN_0917,PROD_0029,2,5.96
TXN_0918,PROD_0044,1,34.23
TXN_0918,PROD_0041,2,45.0
TXN_0918,PROD_0035,3,14.64
TXN_0919,PROD_0037,1,40.0
TXN_0919,PROD_0029,1,5.96
TXN_0919,PROD_0045,3,150.0
TXN_0920,PROD_0022,1,55.0
TXN_0920,PROD_0039,2,33.94
TXN_0920,PROD_0039,2,27.14
TXN_0921,PROD_0032,3,37.86
TXN_0921,PROD_0001,1,17.24
TXN_0922,PROD_0001,2,17.24
TXN_0923,PROD_0010,1,9.32
TXN_0923,PROD_0025,3,28.79
TXN_0923,PROD_0043,3,15.0
TXN_0923,PROD_0040,3,10.84
TXN_0924,PROD_0040,1,10.0
TXN_0924,PROD_0042,2,12.27
TXN_0924,PROD_0044,2,32.97
TXN_0924,PROD_0023,3,35.0
TXN_0925,PROD_0021,2,22.04
TXN_0925,PROD_0007,3,12.0
TXN_0925,PROD_0005,1,15.59
TXN_0925,PROD_0041,3,48.89
TXN_0926,PROD_0049,3,13.15
TXN_0926,PROD_0029,3,5.96
TXN_0927,PROD_0036,2,45.0
TXN_0927,PROD_0030,1,116.06
TXN_0928,PROD_0048,2,20.0
TXN_0929,PROD_0035,2,14.64
TXN_0929,PROD_0034,2,22.57
TXN_0929,PROD_0010,1,11.36
TXN_0929,PROD_0027,1,138.6
TXN_0930,PROD_0043,1,15.0
TXN_0931,PROD_0021,2,20.0
TXN_0931,PROD_0003,3,40.0
TXN_0931,PROD_0045,1,149.99
TXN_0932,PROD_0023,2,35.0
TXN_0932,PROD_0015,1,45.0
TXN_0933,PROD_0032,1,37.86
TXN_0933,PROD_0015,2,40.53
TXN_0933,PROD_0015,3,45.0
TXN_0933,PROD_0011,2,60.0
TXN_0933,PROD_0038,3,59.13
TXN_0934,PROD_0020,2,21.56
TXN_0934,PROD_0018,3,34.99
TXN_0934,PROD_0018,3,42.05
TXN_0934,PROD_0034,2,22.57
TXN_0935,PROD_0016,3,51.9
TXN_0935,PROD_0047,1,33.6
TXN_0935,PROD_0009,3,18.59
TXN_0935,PROD_0010,1,9.32
TXN_0935,PROD_0004,3,83.07
TXN_0936,PROD_0002,1,24.11
TXN_0936,PROD_0001,1,17.24
TXN_0936,PROD_0002,2,26.44
TXN_0937,PROD_0036,2,45.0
TXN_0937,PROD_0023,1,35.0
TXN_0938,PROD_0028,3,19.94
TXN_0938,PROD_0011,1,60.0
TXN_0939,PROD_0035,1,12.24
TXN_0940,PROD_0001,2,17.24
TXN_0941,PROD_0029,1,5.96
TXN_0941,PROD_0032,2,37.86
TXN_0941,PROD_0031,3,28.0
TXN_0941,PROD_0020,2,25.84
TXN_0941,PROD_0043,1,15.0
TXN_0942,PROD_0031,2,29.79
TXN_0942,PROD_0044,2,36.91
TXN_0942,PROD_0025,2,33.74
TXN_0942,PROD_0008,1,35.0
TXN_0943,PROD_0005,1,14.41
TXN_0943,PROD_0025,2,28.79
TXN_0943,PROD_0022,3,55.0
TXN_0943,PROD_0029,3,6.0
TXN_0943,PROD_0007,3,11.23
TXN_0944,PROD_0021,2,18.62
TXN_0944,PROD_0021,2,17.25
TXN_0944,PROD_0021,2,17.25
TXN_0944,PROD_0007,2,11.11
TXN_0944,PROD_0016,1,50.0
TXN_0945,PROD_0007,3,11.89
TXN_0946,PROD_0012,3,25.0
TXN_0947,PROD_0022,1,60.07
TXN_0947,PROD_0006,3,33.83
TXN_0947,PROD_0037,1,39.29
TXN_0948,PROD_0013,2,18.0
TXN_0948,PROD_0007,2,11.11
TXN_0948,PROD_0001,2,20.12
TXN_0948,PROD_0032,2,35.0
TXN_0948,PROD_0019,1,30.0
TXN_0949,PROD_0035,1,14.64
TXN_0949,PROD_0011,3,64.5
TXN_0949,PROD_0041,2,40.42
TXN_0950,PROD_0041,3,48.89
TXN_0951,PROD_0035,1,14.0
TXN_0952,PROD_0019,3,32.45
TXN_0953,PROD_0023,3,36.59
TXN_0954,PROD_0045,3,150.0
TXN_0954,PROD_0040,1,10.84
TXN_0955,PROD_0044,2,35.0
TXN_0955,PROD_0043,1,15.76
TXN_0955,PROD_0014,3,32.89
TXN_0955,PROD_0025,1,32.0
TXN_0956,PROD_0021,1,17.25
TXN_0956,PROD_0022,3,55.0
TXN_0957,PROD_0014,2,32.89
TXN_0957,PROD_0004,1,77.74
TXN_0957,PROD_0021,2,22.04
TXN_0957,PROD_0042,2,12.0
TXN_0958,PROD_0044,3,39.71
TXN_0959,PROD_0028,3,17.42
TXN_0959,PROD_0041,2,40.42
TXN_0959,PROD_0028,1,22.45
TXN_0959,PROD_0033,1,14.72
TXN_0960,PROD_0024,3,18.0
TXN_0960,PROD_0048,2,20.4
TXN_0961,PROD_0037,2,40.0
TXN_0962,PROD_0012,1,25.0
TXN_0963,PROD_0017,2,6.82
TXN_0963,PROD_0026,3,35.0
